Timestamp,How many pull requests have you reviewed on GitHub the last year?,"When giving a pull request its **first review**, how influential is each aspect for your impression? [Size (number of commits or changed files / lines)]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Whether a specific GitHub issue is fixed]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Whether a feature is added]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Whether there is a conflict]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Presence of labels]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Status of the submitter in this repository]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Your past interaction with the submitter]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Status of the most recent Continuous Integration build]","When giving a pull request its **first review**, how influential is each aspect for your impression? [History of the submitter's previous pull requests]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Attitude expressed by the submitter]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Presence of tests in the pull request]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Presence of source code comments / documentation]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Code complexity]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Compliance to repository standards]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Whether a milestone is contributed towards]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Clear language in the title / description]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Clear language in the commit messages]","If you can think of additional aspects you value, please describe them and their influence.",How often do you use each action to improve the chances of a pull request being merged? [I add the pull request to a milestone if it contributes towards it],How often do you use each action to improve the chances of a pull request being merged? [I tag the pull request with labels],How often do you use each action to improve the chances of a pull request being merged? [I adjust the language in my feedback to not offend the submitter],How often do you use each action to improve the chances of a pull request being merged? [I ask the submitter to motivate their decisions in the pull request],How often do you use each action to improve the chances of a pull request being merged? [I provide specific feedback on lines of code],How often do you use each action to improve the chances of a pull request being merged? [I @-mention other users to review this pull request],How often do you use each action to improve the chances of a pull request being merged? [I ask submitters to follow repository conventions],How often do you use each action to improve the chances of a pull request being merged? [I ask submitters to add tests],How often do you use each action to improve the chances of a pull request being merged? [I ask submitters to fix a flaw in the code],How often do you use each action to improve the chances of a pull request being merged? [I ask submitters to add source code comments / documentation],How often do you use each action to improve the chances of a pull request being merged? [I tell submitters their pull request will be merged if my feedback is addressed],How often do you use each action to improve the chances of a pull request being merged? [I assign reviewers to the pull request],"If you can think of additional ways you respond, please describe them and how often you use them.",How influential is each aspect when making your **final decision** on a pull request? [Size (number of commits or changed files / lines)],How influential is each aspect when making your **final decision** on a pull request? [Whether a specific GitHub issue is fixed],How influential is each aspect when making your **final decision** on a pull request? [Whether a feature is added],How influential is each aspect when making your **final decision** on a pull request? [Whether there is a conflict],How influential is each aspect when making your **final decision** on a pull request? [Presence of labels],How influential is each aspect when making your **final decision** on a pull request? [Status of the submitter in this repository],How influential is each aspect when making your **final decision** on a pull request? [Your past interaction with the submitter],How influential is each aspect when making your **final decision** on a pull request? [Amount of discussion in the thread],How influential is each aspect when making your **final decision** on a pull request? [Number of code review comments],How influential is each aspect when making your **final decision** on a pull request? [Status of the most recent Continuous Integration build],How influential is each aspect when making your **final decision** on a pull request? [History of the submitter's previous pull requests],How influential is each aspect when making your **final decision** on a pull request? [Attitude expressed by the submitter],How influential is each aspect when making your **final decision** on a pull request? [Presence of tests in the pull request],How influential is each aspect when making your **final decision** on a pull request? [Presence of source code comments / documentation],How influential is each aspect when making your **final decision** on a pull request? [Code complexity],How influential is each aspect when making your **final decision** on a pull request? [Compliance to repository standards],How influential is each aspect when making your **final decision** on a pull request? [Whether a milestone is contributed towards],How influential is each aspect when making your **final decision** on a pull request? [States of the code reviews by other users],How influential is each aspect when making your **final decision** on a pull request? [Clear language in the title / description],How influential is each aspect when making your **final decision** on a pull request? [Clear language in the commit messages],How influential is each aspect when making your **final decision** on a pull request? [Responsiveness of the submitter],"If you can think of additional aspects you value, please describe them and their influence.",How many pull requests have you submitted on GitHub the last year?,"When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I reference an issue in the title or description]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I add the pull request to a milestone if it contributes towards it]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I tag the pull request with labels]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I notify reviewers using the @-mention tag]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I give a clear title and description]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I communicate why my pull request is valuable]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I make sure that coding conventions are followed]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I follow the submission guidelines of this repository]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I add tests]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I add source code comments / documentation]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I reference other pull requests]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I check for competing pull requests]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I run tests locally]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I ask for advice]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I assign reviewers to the pull request]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I make sure the Continuous Integration build succeeds]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I include emojis in the title or description]","If you can think of additional ways you prepare, please describe them and how often you use them.","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I adjust the language in my feedback to not offend the reviewer]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I ask the reviewer to elaborate]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I assure the reviewer that nothing is wrong with my pull request]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I clarify / elaborate my intent with the pull request]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I make additional commits that fix a flaw in my pull request]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I make additional commits to comply better with coding conventions]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I make additional commits that add tests]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I try to respond quickly to the reviewer]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I describe why my pull request is preferable over competing ones]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I make additional commits that add source code comments / documentation]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I ask for advice]","If you can think of additional ways you respond, please describe them and how often you use them.",What is the current focus of your software engineering career?,How long have you been working professionally in computer science?,What is your computer science domain?,What is your highest degree in computer science?,Have you researched the topic of pull requests on GitHub?
13/04/2022 09:45:57,>50 (>1 pull request per week on average),Matters somewhat,Matters somewhat,Insignificant,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Important,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Important,Important,Insignificant,Important,Important,,Rarely,Occasionally,Often,Occasionally,Very often,Rarely,Often,Rarely,Often,Rarely,Rarely,Rarely,,Matters somewhat,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,Matters somewhat,Insignificant,Insignificant,Very important,Matters somewhat,Insignificant,Matters somewhat,Insignificant,Matters somewhat,Very important,Insignificant,Matters somewhat,Important,Very important,Insignificant,,31-50 (~1 pull request per week on average),Very often,Occasionally,Rarely,Rarely,Very often,Very often,Very often,Very often,Often,Occasionally,Occasionally,Often,Very often,Occasionally,Rarely,Very often,Rarely,,Rarely,Rarely,Occasionally,Occasionally,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Occasionally,,Industry,1-4 years,Programming Languages / Compilers,Master,No
13/04/2022 09:46:42,>50 (>1 pull request per week on average),Important,Matters somewhat,Insignificant,Matters somewhat,Matters somewhat,Insignificant,Insignificant,Very important,Insignificant,Important,Very important,Important,Very important,Very important,Insignificant,Very important,Matters somewhat,,Rarely,Very often,Rarely,Occasionally,Very often,Occasionally,Rarely,Often,Very often,Often,Rarely,Occasionally,,Very important,Insignificant,Insignificant,Very important,Very important,Insignificant,Insignificant,Important,Important,Very important,Insignificant,Insignificant,Important,Important,Very important,Very important,Insignificant,Very important,Important,Matters somewhat,Insignificant,,>50 (>1 pull request per week on average),Very often,Occasionally,Very often,Occasionally,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Rarely,Rarely,Very often,Rarely,,Rarely,Occasionally,Rarely,Occasionally,Often,Occasionally,Often,Very often,Rarely,Often,Rarely,,Industry,10 years or more,Software Engineering,Bachelor,No
13/04/2022 09:50:23,11-30 (~1 pull request every two weeks on average),Important,Matters somewhat,Important,Important,Matters somewhat,Matters somewhat,Insignificant,Very important,Matters somewhat,Important,Insignificant,Matters somewhat,Important,Important,Insignificant,Matters somewhat,Important,,Rarely,Occasionally,Very often,Often,Very often,Often,Often,Rarely,Often,Occasionally,Occasionally,Rarely,,Important,Matters somewhat,Important,Very important,Matters somewhat,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Very important,Insignificant,Insignificant,Matters somewhat,Important,Important,Very important,Insignificant,Very important,Matters somewhat,Important,Insignificant,,1-10 (<1 pull request per month on average),Very often,Rarely,Rarely,Rarely,Often,Occasionally,Very often,Very often,Often,Often,Occasionally,Often,Very often,Often,Rarely,Very often,Rarely,,Very often,Occasionally,Rarely,Very often,Very often,Very often,Occasionally,Often,Occasionally,Often,Occasionally,,Academia,Less than one year,"Graphics or Visualization, Software Engineering",None,No
13/04/2022 09:51:39,1-10 (<1 pull request per month on average),Very important,Insignificant,Not sure,Insignificant,Insignificant,Very important,Very important,Important,Important,Matters somewhat,Very important,Important,Important,Important,Insignificant,Important,Important,"Reproducibility of the bug/feature/fix are ""very important""",Rarely,Rarely,Often,Occasionally,Very often,Often,Occasionally,Often,Very often,Occasionally,Very often,Often,"Positive feedback, nice words - very often.",Very important,Insignificant,Insignificant,Very important,Insignificant,Important,Important,Insignificant,Insignificant,Very important,Important,Matters somewhat,Very important,Very important,Important,Important,Insignificant,Insignificant,Important,Matters somewhat,Important,"Whether ALL feedback was taken into account, very important.",1-10 (<1 pull request per month on average),Very often,Rarely,Rarely,Rarely,Very often,Very often,Very often,Often,Occasionally,Very often,Rarely,Very often,Often,Rarely,Rarely,Very often,Rarely,"Looking at when the last PR was merged, or if my efforts would be in vain - very often.",Rarely,Occasionally,Often,Occasionally,Often,Rarely,Often,Very often,Rarely,Rarely,Rarely,,Industry,10 years or more,"Software Engineering, Web",None,No
13/04/2022 09:52:46,11-30 (~1 pull request every two weeks on average),Very important,Matters somewhat,Important,Very important,Not sure,Important,Important,Very important,Matters somewhat,Matters somewhat,Very important,Important,Important,Very important,Matters somewhat,Important,Important,,Often,Occasionally,Very often,Often,Very often,Very often,Often,Often,Very often,Occasionally,Often,Often,,Important,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Important,Very important,Important,Important,Important,Insignificant,Important,Very important,Important,Important,,>50 (>1 pull request per week on average),Very often,Not sure,Not sure,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Often,Often,Often,Often,Not sure,Very often,Occasionally,It's impossible for contributors to add tags or milestones in foregn repos. Neither assigning PRs to a pesron is possible,Very often,Very often,Often,Very often,Very often,Very often,Very often,Very often,Occasionally,Very often,Often,,Industry,10 years or more,"Databases, Graphics or Visualization, Software Engineering, Web",None,No
13/04/2022 09:55:53,31-50 (~1 pull request per week on average),Important,Matters somewhat,Matters somewhat,Important,Insignificant,Important,Matters somewhat,Matters somewhat,Very important,Very important,Very important,Matters somewhat,Very important,Very important,Insignificant,Very important,Important,,Often,Very often,Often,Occasionally,Often,Occasionally,Often,Very often,Very often,Often,Not sure,Occasionally,,Important,Matters somewhat,Matters somewhat,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Insignificant,Insignificant,Very important,Insignificant,Very important,Very important,Important,Very important,Important,Important,Very important,Important,Matters somewhat,Matters somewhat,,>50 (>1 pull request per week on average),Very often,Very often,Occasionally,Not sure,Very often,Often,Very often,Often,Often,Very often,Occasionally,Often,Very often,Occasionally,Rarely,Very often,Not sure,,Very often,Occasionally,Rarely,Often,Often,Rarely,Often,Occasionally,Often,Often,Often,,Industry,5-9 years,"Programming Languages / Compilers, Software Engineering, Web",Master,Yes
13/04/2022 09:57:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-30 (~1 pull request every two weeks on average),Often,Rarely,Occasionally,Rarely,Very often,Often,Very often,Often,Rarely,Occasionally,Very often,Often,Very often,Occasionally,Not sure,Often,Often,I think the most important thing is that your modification of the code conforms to the development intention of the repository.,Occasionally,Rarely,Rarely,Occasionally,Very often,Very often,Occasionally,Often,Occasionally,Occasionally,Occasionally,,Both,1-4 years,"Machine Learning / Artifical Intelligence, Web",Master,No
13/04/2022 09:59:48,11-30 (~1 pull request every two weeks on average),Important,Important,Important,Important,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Insignificant,Important,Very important,Important,Important,Very important,Very important,Important,Important,,Often,Occasionally,Often,Often,Very often,Often,Very often,Occasionally,Often,Occasionally,Occasionally,Often,,Important,Very important,Important,Important,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,Very important,Insignificant,Matters somewhat,Matters somewhat,Important,Important,Very important,Matters somewhat,Very important,Important,Important,Insignificant,,>50 (>1 pull request per week on average),Very often,Very often,Occasionally,Often,Often,Very often,Very often,Very often,Occasionally,Often,Occasionally,Rarely,Occasionally,Often,Often,Very often,Rarely,,Often,Occasionally,Rarely,Often,Often,Occasionally,Occasionally,Often,Occasionally,Very often,Often,,Industry,10 years or more,"Programming Languages / Compilers, Software Engineering",Doctorate,No
13/04/2022 10:01:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-10 (<1 pull request per month on average),Very often,Rarely,Rarely,Rarely,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Rarely,Rarely,Very often,Rarely,,Rarely,Very often,Occasionally,Very often,Very often,Rarely,Very often,Very often,Rarely,Very often,Often,,Industry,5-9 years,"Programming Languages / Compilers, Security, Software Engineering, Web",None,No
13/04/2022 10:02:32,>50 (>1 pull request per week on average),Very important,Very important,Very important,Very important,Matters somewhat,Insignificant,Very important,Very important,Matters somewhat,Very important,Very important,Matters somewhat,Important,Very important,Very important,Important,Important,,Not sure,Occasionally,Very often,Occasionally,Often,Very often,Often,Often,Occasionally,Occasionally,,Often,,Important,Important,Very important,Very important,Matters somewhat,Matters somewhat,Insignificant,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Important,Very important,Matters somewhat,Very important,Very important,Important,Very important,Matters somewhat,Important,Important,,1-10 (<1 pull request per month on average),Often,Rarely,Often,Very often,Very often,Very often,Very often,Very often,Often,Occasionally,Occasionally,Very often,Very often,Very often,Very often,Very often,Rarely,I very often submit PRs of things I need fixed to make it work on my app/project,Very often,Rarely,Occasionally,Very often,Often,Often,Often,Very often,Occasionally,Occasionally,Very often,I make sure the reviewers know my original intent and not force them to accept my PR in any way. It’s their library and I’m just helping ,Industry,10 years or more,"Software Engineering, Web",None,Yes
13/04/2022 10:04:25,>50 (>1 pull request per week on average),Very important,Very important,Matters somewhat,Matters somewhat,Insignificant,Important,Very important,Very important,Very important,Very important,Very important,Important,Very important,Matters somewhat,Not sure,Very important,Insignificant,,Rarely,Occasionally,Very often,Very often,Very often,Often,Often,Often,Very often,Occasionally,Often,Occasionally,,Matters somewhat,Important,Important,Matters somewhat,Insignificant,Insignificant,Insignificant,Important,Insignificant,Very important,Insignificant,Insignificant,Very important,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Matters somewhat,Matters somewhat,Insignificant,Insignificant,"""whether there is conflict"" is confusing to me, I have no idea what does it mean in all of those questions - if there is a merge conflict, it just has to be resolved before merge, it is very important as that prevents the PR from being merged, that's kinda a give and not something that I ""consider"". I mean - either the author resolves the conflict or I end up resolving it if the PR is important and we need to land it in a timely manner.

interactions with the submitter and other aspect like that - this is important, for me, to sometimes get me to looking at a PR in the first place, but has no (little) impact on the decision to land it, if the code is good/in line with the codebase goals etc then it's going to be merged (if it got reviewed)",>50 (>1 pull request per week on average),Very often,Rarely,Rarely,Often,Very often,Very often,Very often,Very often,Very often,Often,Very often,Often,Often,Often,Very often,Very often,Rarely,,Very often,Often,Occasionally,Very often,Often,Very often,Often,Very often,Occasionally,Very often,Very often,,Both,5-9 years,"Programming Languages / Compilers, Software Engineering, Web",Bachelor,No
13/04/2022 10:05:54,11-30 (~1 pull request every two weeks on average),Important,Insignificant,Insignificant,Matters somewhat,Not sure,Important,Matters somewhat,Matters somewhat,Important,Important,Insignificant,Important,Important,Important,Important,Important,Important,"I personally care less about new features and more about performance improvements/bug fixes. If a PR has failed CI or conflicts, I usually won't even look it over, as the contributor has more work to do before it's ready to review.",Not sure,Not sure,Often,Occasionally,Often,Occasionally,Often,Rarely,Occasionally,Often,Not sure,Not sure,"Questions answered as ""not sure"" are things I do not have permissions or responsibility over.",,,,,,,,,,,,,,,,,,,,,,,11-30 (~1 pull request every two weeks on average),Occasionally,Often,Occasionally,Rarely,Very often,Often,Often,Very often,Rarely,Occasionally,Rarely,Often,Often,Occasionally,Occasionally,Very often,Rarely,,Occasionally,Occasionally,Rarely,Occasionally,Rarely,Not sure,Rarely,Often,Occasionally,Rarely,Occasionally,Force push is the answer to life's challanges,Both,5-9 years,"Software Engineering, Internet Publishing / Sysadmin stuff",None,No
13/04/2022 10:07:43,,,,,,,,,,,,,,,,,,,,,,Often,Often,,Very often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-30 (~1 pull request every two weeks on average),Very often,Rarely,Often,Occasionally,Very often,Very often,Often,Very often,,Occasionally,Often,Often,Very often,Often,Rarely,Often,Rarely,,Very often,Often,Often,Very often,Very often,Rarely,Occasionally,Very often,Rarely,Rarely,Often,,None,Less than one year,"Software Engineering, Web",None,Yes
13/04/2022 10:08:21,>50 (>1 pull request per week on average),Matters somewhat,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Insignificant,Insignificant,Very important,Insignificant,Matters somewhat,Matters somewhat,Matters somewhat,Important,Important,Matters somewhat,Important,Matters somewhat,,Often,Very often,Occasionally,Occasionally,Very often,Occasionally,Often,Occasionally,Often,Occasionally,Rarely,Occasionally,,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Insignificant,Insignificant,Insignificant,Insignificant,Very important,Matters somewhat,Matters somewhat,Important,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Important,Matters somewhat,Matters somewhat,Matters somewhat,,>50 (>1 pull request per week on average),Often,Often,Very often,Occasionally,Very often,Often,Very often,Very often,Often,Often,Occasionally,Often,Very often,Occasionally,Occasionally,Very often,Rarely,,Occasionally,Occasionally,Occasionally,Often,Often,Occasionally,Often,Very often,Occasionally,Often,Occasionally,,Industry,10 years or more,Security,Master,No
13/04/2022 10:08:27,>50 (>1 pull request per week on average),Important,Matters somewhat,Matters somewhat,Important,Important,Very important,Matters somewhat,Very important,Important,Insignificant,Important,Insignificant,Important,Matters somewhat,Insignificant,Insignificant,Insignificant,,Often,Very often,Often,Occasionally,Very often,Occasionally,Occasionally,Occasionally,Often,Occasionally,Often,Occasionally,,Matters somewhat,Matters somewhat,Matters somewhat,Important,Matters somewhat,Insignificant,Matters somewhat,Matters somewhat,Matters somewhat,Important,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Important,Matters somewhat,Insignificant,Matters somewhat,,11-30 (~1 pull request every two weeks on average),Very often,Very often,Often,Occasionally,Often,Occasionally,Very often,Very often,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Often,Rarely,Often,Rarely,,Often,Often,Often,Often,Often,Often,Rarely,Often,Often,Rarely,Often,,Industry,10 years or more,"Software Engineering, Web",Bachelor,No
13/04/2022 10:10:59,1-10 (<1 pull request per month on average),Matters somewhat,Important,Insignificant,Important,Important,Matters somewhat,Not sure,Matters somewhat,Insignificant,Very important,Important,Matters somewhat,Very important,Important,Insignificant,Matters somewhat,Important,,Occasionally,Often,Often,Occasionally,Very often,Often,Often,Often,Often,Occasionally,Often,Occasionally,,Matters somewhat,Important,,Very important,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,Important,Insignificant,Insignificant,Important,Matters somewhat,Insignificant,Very important,Matters somewhat,Important,Matters somewhat,Important,Important,,1-10 (<1 pull request per month on average),Often,Rarely,Occasionally,Very often,Often,Often,Often,Very often,Very often,Occasionally,Occasionally,Often,Often,Often,Rarely,Often,Rarely,,Very often,Often,Rarely,Very often,Very often,Often,Very often,Very often,Often,Often,Often,,Industry,1-4 years,"Software Engineering, Web",None,No
13/04/2022 10:13:24,1-10 (<1 pull request per month on average),Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Insignificant,Insignificant,Matters somewhat,Insignificant,Important,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Important,Important,,Rarely,Rarely,Rarely,Rarely,Occasionally,Occasionally,Often,Rarely,Often,Occasionally,Often,Occasionally,,Matters somewhat,Important,Matters somewhat,Important,Matters somewhat,Insignificant,Matters somewhat,Insignificant,Insignificant,Important,Matters somewhat,Important,Important,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Very important,Matters somewhat,Matters somewhat,Important,,1-10 (<1 pull request per month on average),Very often,Rarely,Rarely,Occasionally,Often,Often,Very often,Often,Often,Occasionally,Occasionally,Very often,Occasionally,Often,Rarely,Very often,Rarely,,Occasionally,Often,Rarely,Often,Often,Often,Often,Often,Often,Occasionally,Often,,Industry,5-9 years,"Software Engineering, Web",None,Yes
13/04/2022 10:14:02,>50 (>1 pull request per week on average),Important,Important,,Very important,Insignificant,Matters somewhat,Matters somewhat,Very important,Insignificant,Important,Important,Matters somewhat,Important,Important,Insignificant,Matters somewhat,Matters somewhat,,Often,Occasionally,Often,Often,Very often,Occasionally,Often,Very often,Occasionally,Occasionally,Rarely,Rarely,,Matters somewhat,Important,Matters somewhat,Important,Insignificant,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Insignificant,Matters somewhat,Very important,Matters somewhat,Important,Important,Insignificant,Very important,Insignificant,Important,Matters somewhat,,>50 (>1 pull request per week on average),Often,Often,Occasionally,Occasionally,Very often,Often,Very often,Very often,Very often,Very often,Occasionally,Very often,Very often,Occasionally,Rarely,Very often,Rarely,,Often,Occasionally,Occasionally,Often,Often,Often,Often,Often,Occasionally,Occasionally,Occasionally,,Industry,5-9 years,Software Engineering,Bachelor,No
13/04/2022 10:14:11,31-50 (~1 pull request per week on average),Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Matters somewhat,Insignificant,Very important,Matters somewhat,Matters somewhat,Important,Important,Very important,Important,Matters somewhat,Matters somewhat,Matters somewhat,,Rarely,Rarely,Very often,Occasionally,Often,Occasionally,Often,Occasionally,Often,Often,Occasionally,Rarely,,Important,Matters somewhat,Insignificant,Matters somewhat,Insignificant,Insignificant,Insignificant,Insignificant,Matters somewhat,Very important,Insignificant,Insignificant,Important,Important,Very important,Important,Insignificant,Important,Insignificant,Insignificant,Matters somewhat,,>50 (>1 pull request per week on average),Occasionally,Rarely,Rarely,Rarely,Very often,Very often,Very often,Very often,Often,Very often,Often,Very often,Often,Rarely,Rarely,Very often,Rarely,,Very often,Occasionally,Often,Often,Often,Often,Often,Very often,Occasionally,Often,Rarely,,Industry,10 years or more,"Databases, Programming Languages / Compilers, Software Engineering, Web",Bachelor,Yes
13/04/2022 10:15:50,1-10 (<1 pull request per month on average),Very important,Important,Very important,Very important,Matters somewhat,Insignificant,Insignificant,Very important,Insignificant,Matters somewhat,Important,Important,Important,Very important,Matters somewhat,Important,Very important,,Often,Often,Occasionally,Occasionally,Very often,Occasionally,Very often,Often,Often,Often,Occasionally,Often,,Very important,Important,Very important,Very important,Matters somewhat,Insignificant,Matters somewhat,Matters somewhat,Important,Very important,Very important,Matters somewhat,Important,Very important,Very important,Very important,Important,Very important,Very important,Very important,Important,,11-30 (~1 pull request every two weeks on average),Very often,Occasionally,Often,Very often,Very often,Very often,Very often,Very often,Often,Often,Often,Occasionally,Often,Often,Often,Very often,Occasionally,,Often,Often,Often,Often,Often,Often,Often,Often,Rarely,Often,Often,,Industry,5-9 years,"Databases, Programming Languages / Compilers, Software Engineering, Web, Mobile",Master,No
13/04/2022 10:31:11,>50 (>1 pull request per week on average),Matters somewhat,Very important,Important,Very important,Not sure,Insignificant,Important,Very important,Insignificant,Important,Important,Important,Important,Important,Insignificant,Important,Matters somewhat,,Rarely,Not sure,Rarely,Occasionally,Often,Often,Very often,Very often,Often,Occasionally,Very often,Often,,Matters somewhat,Matters somewhat,Important,Very important,Insignificant,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Very important,Matters somewhat,Matters somewhat,Very important,Insignificant,Important,Important,Matters somewhat,Important,Important,Important,Matters somewhat,,>50 (>1 pull request per week on average),Often,Not sure,Not sure,Often,Often,Occasionally,Often,Often,Often,Often,Occasionally,Often,Occasionally,Often,Often,Often,Not sure,,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,Often,,Industry,5-9 years,"Software Engineering, Devops",Bachelor,No
13/04/2022 10:31:16,31-50 (~1 pull request per week on average),Matters somewhat,Important,Very important,Important,Matters somewhat,Matters somewhat,Insignificant,Important,Insignificant,Matters somewhat,Very important,Important,Matters somewhat,Very important,Insignificant,Important,Important,,Occasionally,Often,Often,Occasionally,Very often,Very often,Occasionally,Occasionally,Occasionally,Often,Rarely,Rarely,,Important,Very important,Matters somewhat,Very important,Very important,Insignificant,Insignificant,Insignificant,Very important,Very important,Insignificant,Matters somewhat,Very important,Very important,Very important,Very important,Matters somewhat,Very important,Matters somewhat,Very important,Insignificant,,11-30 (~1 pull request every two weeks on average),Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Often,Occasionally,Very often,Often,Often,Very often,Rarely,,Rarely,Occasionally,Rarely,Occasionally,Often,Occasionally,Occasionally,Often,Occasionally,Occasionally,Occasionally,,Both,5-9 years,Security,Master,No
13/04/2022 10:38:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-30 (~1 pull request every two weeks on average),Very often,Often,Often,Occasionally,Very often,Very often,Often,Often,Often,Often,Occasionally,Very often,Often,Often,Occasionally,Very often,Occasionally,,Often,Very often,Rarely,Very often,Very often,Very often,Very often,Often,Occasionally,Often,Often,,Industry,10 years or more,"Databases, Software Engineering, Web",None,Yes
